,구분,대여소번호,대여소명,대여소 주소,위도,경도,대여시간,이용건수
0,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,0,69
1,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,1,53
2,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,2,46
3,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,3,27
4,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,4,14
5,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,5,21
6,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,6,65
7,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,7,135
8,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,8,248
9,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,9,126
10,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,10,79
11,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,11,78
12,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,12,75
13,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,13,67
14,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,14,71
15,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,15,95
16,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,16,75
17,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,17,91
18,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,18,214
19,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,19,158
20,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,20,119
21,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,21,80
22,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,22,97
23,마포구,101,(구)합정동 주민센터,서울특별시 마포구 동교로8길 58,37.549561,126.905754,23,65
24,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,0,325
25,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,1,282
26,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,2,170
27,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,3,112
28,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,4,78
29,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,5,56
30,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,6,97
31,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,7,227
32,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,8,467
33,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,9,363
34,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,10,206
35,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,11,275
36,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,12,371
37,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,13,393
38,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,14,398
39,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,15,410
40,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,16,412
41,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,17,520
42,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,18,724
43,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,19,650
44,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,20,520
45,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,21,519
46,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,22,491
47,마포구,102,망원역 1번출구 앞,서울특별시 마포구 월드컵로 72,37.556,126.910454,23,360
48,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,0,222
49,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,1,176
50,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,2,176
51,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,3,135
52,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,4,62
53,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,5,30
54,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,6,84
55,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,7,76
56,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,8,186
57,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,9,304
58,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,10,170
59,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,11,242
60,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,12,213
61,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,13,301
62,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,14,296
63,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,15,306
64,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,16,354
65,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,17,347
66,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,18,432
67,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,19,395
68,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,20,423
69,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,21,339
70,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,22,345
71,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,23,215
72,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,0,122
73,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,1,89
74,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,2,117
75,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,3,59
76,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,4,29
77,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,5,16
78,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,6,20
79,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,7,28
80,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,8,77
81,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,9,103
82,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,10,140
83,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,11,165
84,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,12,204
85,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,13,307
86,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,14,346
87,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,15,374
88,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,16,392
89,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,17,477
90,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,18,724
91,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,19,523
92,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,20,383
93,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,21,377
94,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,22,300
95,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,23,234
96,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,0,105
97,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,1,85
98,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,2,115
99,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,3,54
100,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,4,42
101,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,5,29
102,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,6,29
103,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,7,78
104,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,8,186
105,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,9,103
106,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,10,90
107,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,11,71
108,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,12,131
109,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,13,155
110,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,14,175
111,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,15,183
112,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,16,219
113,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,17,258
114,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,18,291
115,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,19,293
116,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,20,268
117,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,21,222
118,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,22,176
119,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,23,126
120,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,0,354
121,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,1,303
122,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,2,249
123,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,3,160
124,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,4,120
125,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,5,65
126,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,6,48
127,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,7,60
128,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,8,131
129,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,9,269
130,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,10,209
131,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,11,235
132,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,12,279
133,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,13,396
134,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,14,462
135,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,15,500
136,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,16,647
137,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,17,949
138,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,18,1107
139,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,19,986
140,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,20,778
141,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,21,747
142,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,22,672
143,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,23,456
144,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,0,284
145,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,1,231
146,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,2,137
147,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,3,92
148,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,4,63
149,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,5,36
150,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,6,139
151,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,7,129
152,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,8,239
153,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,9,278
154,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,10,234
155,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,11,309
156,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,12,326
157,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,13,349
158,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,14,421
159,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,15,396
160,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,16,403
161,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,17,472
162,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,18,648
163,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,19,517
164,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,20,368
165,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,21,484
166,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,22,494
167,마포구,107,신한은행 서교동금융센터점 앞,서울특별시 마포구 월드컵북로 35,37.55751,126.918503,23,314
168,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,0,169
169,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,1,155
170,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,2,86
171,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,3,104
172,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,4,54
173,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,5,47
174,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,6,32
175,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,7,15
176,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,8,43
177,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,9,116
178,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,10,73
179,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,11,179
180,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,12,178
181,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,13,272
182,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,14,311
183,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,15,289
184,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,16,339
185,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,17,384
186,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,18,621
187,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,19,431
188,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,20,381
189,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,21,465
190,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,22,257
191,마포구,108,서교동 사거리,서울특별시 마포구 양화로 93,37.552746,126.918617,23,208
192,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,0,219
193,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,1,197
194,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,2,168
195,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,3,132
196,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,4,80
197,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,5,47
198,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,6,40
199,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,7,43
200,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,8,114
201,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,9,161
202,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,10,167
203,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,11,137
204,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,12,159
205,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,13,158
206,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,14,218
207,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,15,201
208,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,16,290
209,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,17,320
210,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,18,410
211,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,19,456
212,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,20,336
213,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,21,380
214,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,22,326
215,마포구,109,제일빌딩 앞,서울특별시 마포구 어울마당로 26,37.547691,126.919983,23,275
216,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,0,118
217,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,1,94
218,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,2,44
219,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,3,22
220,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,4,8
221,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,5,8
222,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,6,34
223,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,7,69
224,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,8,177
225,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,9,76
226,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,10,52
227,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,11,68
228,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,12,97
229,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,13,83
230,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,14,101
231,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,15,160
232,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,16,102
233,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,17,125
234,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,18,209
235,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,19,148
236,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,20,126
237,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,21,131
238,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,22,128
239,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,23,95
240,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,0,230
241,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,1,183
242,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,2,120
243,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,3,61
244,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,4,37
245,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,5,28
246,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,6,30
247,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,7,16
248,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,8,81
249,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,9,72
250,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,10,132
251,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,11,137
252,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,12,172
253,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,13,235
254,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,14,187
255,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,15,293
256,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,16,299
257,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,17,430
258,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,18,487
259,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,19,418
260,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,20,386
261,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,21,392
262,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,22,412
263,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,23,270
264,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,0,194
265,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,1,188
266,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,2,140
267,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,3,83
268,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,4,58
269,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,5,51
270,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,6,20
271,마포구,112,극동방송국 앞,서울특별시 마포구 와우산로 56,37.549202,126.923203,7,43
