,구분,대여소번호,대여소명,대여소 주소,위도,경도,대여시간,이용건수
52,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'04',47
53,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'05',33
54,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'06',72
55,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'07',79
56,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'08',241
57,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'09',220
58,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'10',143
59,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'11',161
60,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'12',187
61,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'13',244
62,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'14',310
63,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'15',305
64,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'16',368
65,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'17',347
66,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'18',546
67,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'19',388
68,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'20',449
69,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'21',408
70,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'22',432
71,마포구,103,망원역 2번출구 앞,서울특별시 마포구 월드컵로 79,37.554951,126.910835,'23',224
72,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'00',182
73,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'01',146
74,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'02',80
75,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'03',58
76,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'04',37
77,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'05',12
78,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'06',27
79,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'07',58
80,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'08',190
81,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'09',113
82,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'10',113
83,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'11',160
84,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'12',217
85,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'13',276
86,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'14',333
87,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'15',424
88,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'16',409
89,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'17',460
90,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'18',696
91,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'19',629
92,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'20',490
93,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'21',471
94,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'22',478
95,마포구,104,합정역 1번출구 앞,서울특별시 마포구 양화로 59,37.550629,126.91498600000001,'23',304
96,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'00',160
97,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'01',93
98,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'02',83
99,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'03',50
100,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'04',33
101,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'05',19
102,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'06',24
103,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'07',24
104,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'08',183
105,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'09',155
106,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'10',132
107,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'11',160
108,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'12',147
109,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'13',166
110,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'14',223
111,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'15',250
112,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'16',233
113,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'17',288
114,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'18',421
115,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'19',312
116,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'20',298
117,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'21',266
118,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'22',203
119,마포구,105,합정역 5번출구 앞,서울특별시 마포구 양화로 48,37.550007,126.914825,'23',165
120,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'00',331
121,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'01',321
122,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'02',238
123,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'03',165
124,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'04',115
125,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'05',88
126,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'06',40
127,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'07',86
128,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'08',210
129,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'09',272
130,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'10',274
131,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'11',237
132,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'12',279
133,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'13',304
134,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'14',458
135,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'15',568
136,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'16',565
137,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'17',770
138,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'18',1078
139,마포구,106,합정역 7번출구 앞,서울특별시 마포구 독막로 4,37.548645,126.91282700000001,'19',923
